EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME,ntee_category
113295712,CHARLOTTE & HARRY KATZ FOUNDATION INC,% CHARLOTTE KATZ,7619 171ST ST,FLUSHING,NY,11366-1418,0,3,3,1000,199601,1,4,602000000,1,1,202312.0,6,5,0,1,12,1576381.0,706717.0,,T31J,,"Philanthropy, Voluntarism, and Grantmaking Foundations"
112983131,LEWIS H LATIMER FUND INC,,3441 137TH ST,FLUSHING,NY,11354-2955,0,3,3,1000,199011,1,15,62000000,1,1,202306.0,6,6,1,0,6,1504253.0,1578170.0,1578170.0,Z99,,Unknown
464901625,KREISEL FAMILY TORAH CHESED EDUCATIONAL FUND INC,,14439 70TH AVE,FLUSHING,NY,11367-1713,0,3,3,1700,202201,1,4,0,1,1,202312.0,6,4,0,1,12,1394923.0,467157.0,,T22,,"Philanthropy, Voluntarism, and Grantmaking Foundations"
30581933,GLOBAL SERVICE CENTER FOR QUITTING CHINESE COMMUNIST PARTY INC,,4046 MAIN ST,FLUSHING,NY,11354-5523,0,3,3,2000,200706,1,15,0,1,1,202312.0,6,4,1,0,12,1367608.0,294500.0,294500.0,Q70,,"International, Foreign Affairs, and National Security"
204190494,US BUDDHISM INC,% PIN DAO WANG,13761 KALMIA AVE,FLUSHING,NY,11355-4137,0,3,3,1700,200903,1,15,0,1,1,202312.0,6,4,1,0,12,1352144.0,167907.0,167907.0,X50,,"Religion Related, Spiritual Development"
463297735,DCDD GOODWILL FOUNDATION INC,% LEI DING,13620 38TH AVE STE 7A,FLUSHING,NY,11354-4263,0,3,3,1000,201409,1,4,0,1,1,202312.0,6,6,0,1,12,1348885.0,1046864.0,,T30,,"Philanthropy, Voluntarism, and Grantmaking Foundations"
113285824,BNAI BRITH HILLEL FOUNDATION AT QUEENS COLLEGE HILLEL INC,% URI COHEN,6530 KISSENA BLVD,FLUSHING,NY,11367-1575,3736,3,9,2700,199312,1,15,59029000,1,1,202406.0,6,6,1,0,6,1294661.0,1185367.0,1185367.0,,QUEENS COLLEGE,
451541605,ALL GENERATIONS PRESBYTERIAN CHURCH OF NEW YORK,,14708 BAYSIDE AVE,FLUSHING,NY,11354-2461,0,3,3,7000,201105,1,10,0,1,1,201912.0,6,4,6,0,12,1285580.0,292444.0,292444.0,X21,,"Religion Related, Spiritual Development"
113226834,TIAN DER MONASTERY INC,,14737 ASH AVE,FLUSHING,NY,11355-1255,0,3,3,1000,199506,1,10,0,1,1,202307.0,6,3,6,0,7,1216724.0,71039.0,71039.0,X99Z,,"Religion Related, Spiritual Development"
112523053,DWARF-GIRAFFE ATHLETIC LEAGUE OF WHITESTONE INC,% BEN TOCKARSHEWSKY,PO BOX 570035,FLUSHING,NY,11357-0035,0,3,3,1000,198011,1,16,321300298,1,1,202312.0,6,4,1,0,12,1206484.0,366621.0,366621.0,O200,,Youth Development
823388659,AMERICA ASIA ALLIANCE INC,,13206 AVERY AVE,FLUSHING,NY,11355-4902,0,3,3,1000,201802,1,16,0,1,1,202112.0,6,3,1,0,12,1204002.0,79948.0,79948.0,E19,,Health - General and Rehabilitative
113524634,CHIN CHUEH GUNG INC,% CHUN-HSIUNG HO,4536 SMART ST,FLUSHING,NY,11355-2213,0,3,3,1700,200110,1,15,0,1,1,202312.0,6,4,1,0,12,1191101.0,194076.0,194076.0,X99,,"Religion Related, Spiritual Development"
462148352,CHAZAQ ORGANIZATION USA INC,,14124 JEWEL AVE,FLUSHING,NY,11367-1618,0,3,3,7000,201408,1,15,0,1,1,202312.0,6,6,1,0,12,1184784.0,2448982.0,2448982.0,X30,,"Religion Related, Spiritual Development"
113377987,SHIE JIH TEMPLE CORP,,45-45 162ND STREET,FLUSHING,NY,11358-3171,0,3,3,7000,199710,1,10,1000000,1,1,202312.0,6,4,6,0,12,1133309.0,140404.0,99193.0,X99Z,,"Religion Related, Spiritual Development"
116105054,AMERICAN LEGION,% GILBERT MOLINA,PO BOX 670123,FLUSHING,NY,11367-0123,925,19,9,1000,194603,1,0,907908000,5,1,202312.0,6,2,2,0,12,1096855.0,13484.0,13484.0,,123 AUBURNDALE INC,
113105790,CLOTHING & TOOL FUND OF THE ELECTRICAL INDUSTRY TR,,158-11 HARRY VAN ARSDALE JR AVENUE,FLUSHING,NY,11365-3085,0,5,3,3000,199503,2,0,279000000,2,1,202309.0,6,3,1,0,9,1076176.0,62744.0,62744.0,,,
412111487,DOWNTOWN FLUSHING TRANSIT HUB DISTRICT MANAGEMENT ASSOCIATION,% MABEL LAW,13520 39TH AVE FL 6,FLUSHING,NY,11354-4450,0,3,3,1200,200702,1,15,0,1,1,202306.0,6,6,1,0,6,1032827.0,1414688.0,1414688.0,S40,,"Community Improvement, Capacity Building"
131884504,ELECTRICAL INDUSTRY GROUP LIFE FUND,% HUMBERTO J RESTRPO,158 11 HARRY VAN ARSDALE JR AVENUE,FLUSHING,NY,11365-3085,0,9,3,1000,197611,2,0,263265000,2,1,202308.0,5,6,1,0,8,976579.0,2414889.0,84409.0,,,
113362749,CHABAD OF FLUSHING INC,% SHRAGA,7703 MAIN ST,FLUSHING,NY,11367-3137,0,3,3,1000,199709,1,10,1000000,1,1,201912.0,5,5,6,0,12,939220.0,535618.0,535618.0,X30Z,,"Religion Related, Spiritual Development"
844422628,ALLIANCE FOR FLUSHING MEADOWS CORONA PARK CORPORATION,% JANICE MELNICK,6 OLMSTEAD DR,FLUSHING,NY,11368-4145,0,3,3,1000,202109,1,15,0,1,1,202306.0,5,6,1,0,6,937100.0,1004733.0,1004733.0,C11,,"Environmental Quality, Protection, and Beautification"
816707926,MICHELLE AND JEREMY CHARITABLE FOUNDATION,% JEREMY LIEBERMAN,13726 73RD TER,FLUSHING,NY,11367-2304,0,3,3,1000,201609,1,4,0,2,1,202312.0,5,4,0,1,12,932526.0,151823.0,,T90,JEREMY LIEBERMAN TTEE,"Philanthropy, Voluntarism, and Grantmaking Foundations"
852109316,EB CHARITABLE FOUNDATION INC,% NI XIA ZHENG,13107 40TH RD,FLUSHING,NY,11354-5116,0,3,3,1000,202010,1,15,0,1,1,202312.0,5,5,1,0,12,905043.0,529810.0,529810.0,P99,,Human Services - Multipurpose and Other
465032789,KOREAN AMERICAN WAYNE CANCER & ELDER CARE FOUNDATION INC,,142-18 38TH AVE APT 1B,FLUSHING,NY,11354-5654,0,3,3,2000,201408,1,15,0,1,1,202312.0,5,3,2,0,12,901303.0,42008.0,42008.0,W99,,"Public, Society Benefit - Multipurpose and Other"
320203388,STUF UNITED FUND INC,% THOMAS CHEN,PO BOX 520511,FLUSHING,NY,11352-0511,0,3,3,1000,200909,1,15,0,1,1,202212.0,5,5,1,0,12,875353.0,921796.0,921796.0,T30,,"Philanthropy, Voluntarism, and Grantmaking Foundations"
550878362,ST FRANCIS CARE CENTER INC,% FRANCIS KIM,14707 BAYSIDE AVE,FLUSHING,NY,11354-2460,0,3,3,1000,200601,1,15,0,1,1,202212.0,5,4,1,0,12,854532.0,104782.0,104782.0,P84,,Human Services - Multipurpose and Other
113562235,METROPOLITAN BUDDHIST CENTER INC,% XIANFENG ZOU,4547 AUBURNDALE LN,FLUSHING,NY,11358-3337,0,3,3,7000,200012,1,16,0,1,1,202312.0,5,4,1,0,12,820261.0,126301.0,126301.0,X50,,"Religion Related, Spiritual Development"
852310457,NANOOM HOUSE INC,% SUNG WON PARK,14403 BAYSIDE AVE,FLUSHING,NY,11354-2325,0,3,3,1000,202009,1,15,0,1,1,202312.0,5,4,1,0,12,815496.0,215729.0,215729.0,L41,,"Housing, Shelter"
113297024,MILCHMAN FOUNDATION,% BEN MILCHMAN,14726 70TH AVE,FLUSHING,NY,11367-1716,0,3,3,1000,199606,1,4,602000000,2,1,202311.0,5,4,0,1,11,796845.0,278791.0,,T60Z,,"Philanthropy, Voluntarism, and Grantmaking Foundations"
263587018,P V AMMAN TEMPLE OF N A,% SANTHANA K NATARAJANALDU,14304 45TH AVE,FLUSHING,NY,11355-2231,0,3,3,1000,201311,1,15,0,1,1,202312.0,5,4,1,0,12,768689.0,234934.0,211062.0,P20,,Human Services - Multipurpose and Other
113368849,STREET LIFE MINISTRIES,% DAVID VAN FLEET,15411 ASH AVE,FLUSHING,NY,11355-1106,0,3,3,1000,199705,1,16,995006000,1,1,202312.0,5,4,1,0,12,753343.0,427879.0,427879.0,X20,,"Religion Related, Spiritual Development"
464272182,VIMUTTI RASA VIPASSANA ASSOCIATION,% PAT CHU,3232 150TH PL,FLUSHING,NY,11354-3215,0,3,3,7000,201412,1,15,0,1,1,202312.0,5,3,1,0,12,737412.0,69677.0,69677.0,X50,,"Religion Related, Spiritual Development"
260316350,WEI BO LEARNING ORGANIZATION INC,% WEI JIAN BO,13640 39TH AVE STE 602,FLUSHING,NY,11354-5566,0,3,3,2000,201101,1,16,0,1,1,202405.0,5,5,1,0,5,730873.0,762843.0,762843.0,B99,,Education
271259331,AMERICAN FRIENDS OF YESHIVAT YISHREI LEV INC,% HARVEY BLITZ,7219 137TH ST,FLUSHING,NY,11367-2310,0,3,3,1000,201709,1,15,0,1,1,202306.0,5,4,1,0,6,707173.0,188420.0,188420.0,Q11,,"International, Foreign Affairs, and National Security"
731691266,LEADERSHIP FOR DEVELOPMENT,% FUNG FRANCIS YIUWAH,PO BOX 580183,FLUSHING,NY,11358-0183,0,3,3,1000,200402,1,15,0,1,1,202312.0,5,4,1,0,12,697501.0,361482.0,361482.0,B90,,Education
472800812,AMERICA GOLDEN BUDDHA TEMPLE,,145-38 34 AVE,FLUSHING,NY,11354-3284,0,3,3,7000,201801,1,10,0,1,1,202312.0,5,3,6,0,12,691583.0,93448.0,93448.0,X20,,"Religion Related, Spiritual Development"
201870821,COOKIE FOUNDATION,% ASHER KOENIG,13833 78TH DR,FLUSHING,NY,11367-3237,0,3,3,1000,200601,1,4,0,2,1,202312.0,5,4,0,1,12,663120.0,307188.0,,T30,,"Philanthropy, Voluntarism, and Grantmaking Foundations"
111704597,FLUSHING CHRISTIAN DAY SCHOOL,,4154 MURRAY ST,FLUSHING,NY,11355-1055,0,3,3,2700,199207,1,11,30029000,1,1,202306.0,5,6,1,0,6,653913.0,1280345.0,1242559.0,B24Z,,Education
542177390,TURNING POINT FOR WOMEN AND FAMILIES,,PO BOX 670086,FLUSHING,NY,11367-0086,0,3,3,1000,200606,1,15,0,1,1,202306.0,5,5,1,0,6,652167.0,737568.0,737568.0,I70,,"Crime, Legal Related"
61687979,ELECTRICAL INDUSTRY SCHOLARSHIP FUND INC,% HUMBERTO RESTREPO,158 11 HARRY VAN ARSDALE JR AVENUE,FLUSHING,NY,11365-3085,0,3,3,1000,200806,1,4,0,1,1,202309.0,5,5,0,1,9,637686.0,741700.0,,B82,,Education
260011316,NSA INC,,3050 WHITESTONE EXPY STE 301,FLUSHING,NY,11354-1995,0,6,3,2000,200412,2,0,0,1,1,202312.0,5,6,1,0,12,612453.0,2035946.0,2035946.0,S41,,"Community Improvement, Capacity Building"
116111192,THE BOWNE HOUSE HISTORICAL SOCIETY INC,,3701 BOWNE ST,FLUSHING,NY,11354-5628,0,3,3,2000,196804,1,16,62000000,1,1,202312.0,5,4,1,0,12,602794.0,256458.0,125875.0,,,
112883910,THE CHILD DEVELOPMENT CENTER AT QUEENS COLLEGE INC,% JEANNE DEMASTERS,65-30 KISSENA BOULEVARD KY265,FLUSHING,NY,11367-1575,0,3,3,1000,199102,1,11,574000000,1,1,202406.0,5,4,1,0,6,584353.0,172182.0,172182.0,B22Z,,Education
854171307,JOSEPH SCHOLARSHIP FOUNDATION INC,,3614 165TH ST APT 3AN,FLUSHING,NY,11358-2066,0,3,3,1270,202105,1,15,0,1,1,202312.0,5,3,1,0,12,580649.0,86551.0,86551.0,B82,,Education
474354454,EASTERN NEW YORK SOCCER REFEREE ASSOCIATION INC ENYSRA,,4620 HOLLIS COURT BLVD,FLUSHING,NY,11358-3826,0,3,3,1278,201602,1,15,0,1,1,202306.0,5,4,1,0,6,577985.0,233726.0,233726.0,P12,,Human Services - Multipurpose and Other
113632998,MIL AL MISSION IN NY INC,% BYONG IN CHOI,14244 BAYSIDE AVE,FLUSHING,NY,11354-2342,0,3,3,1000,200206,1,15,0,1,1,202312.0,5,4,1,0,12,574521.0,366679.0,366679.0,P80,,Human Services - Multipurpose and Other
200859871,MICHAEL J CAWLEY MEMORIAL FUND INC,% CAWLEY,14832 KALMIA AVE,FLUSHING,NY,11355-2304,0,3,3,1000,200502,1,15,0,1,1,202312.0,5,3,1,0,12,545223.0,78981.0,78981.0,T30,,"Philanthropy, Voluntarism, and Grantmaking Foundations"
113044576,BORO PREGNANCY COUNSELING CENTER INC,,142-04 BAYSIDE AVENUE,FLUSHING,NY,11354-2331,0,3,3,1000,199402,1,15,564125000,1,1,202312.0,5,4,1,0,12,533231.0,252165.0,252165.0,,,
526054006,HARRY KLAVAN MEMORIAL FOUNDATION,% GOLDSTEIN,13716 72ND RD,FLUSHING,NY,11367-2317,0,3,3,1000,196205,1,4,59602029,1,1,202312.0,4,4,0,1,12,483642.0,172441.0,,,,
112997834,IGLESIA DE CRISTO DE QUEENS INC,,14962 SANFORD AVE,FLUSHING,NY,11355-1037,0,3,3,1000,199806,1,10,1000000,1,1,202306.0,4,3,2,0,6,481137.0,40330.0,40330.0,X20Z,,"Religion Related, Spiritual Development"
261618284,ASSOCIATION OF CHINESE AMERICAN PHYSICIANS USA INC,,13107 40TH RD STE E32,FLUSHING,NY,11354-5205,0,3,3,2000,200901,1,15,0,1,1,202310.0,4,4,1,0,10,475512.0,303748.0,303748.0,B60,,Education
475041364,DESTINY CARES FOUNDATION,% FOUNDATION SOURCE,40-22 COLLEGE POINT BLVD TOWER 3,FLUSHING,NY,11354-5115,0,3,3,1000,201604,1,4,0,1,1,202312.0,4,4,0,1,12,474247.0,419612.0,,T20,,"Philanthropy, Voluntarism, and Grantmaking Foundations"
237344585,HEART AND HAND FOR THE HANDICAPPED,,PO BOX 520230,FLUSHING,NY,11352-0230,0,3,3,1000,197407,1,15,160031560,1,1,202312.0,4,4,1,0,12,453248.0,193433.0,193433.0,,,
112774666,VAAD HAARABONIM OF QUEENS INC,% CHAIM RABBI ZOHN,14149 73RD AVE,FLUSHING,NY,11367-2340,0,3,3,1000,198801,1,15,29123000,1,1,202312.0,4,6,1,0,12,451375.0,2489473.0,2489473.0,Y51Z,,"Mutual/Membership Benefit Organizations, Other"
113353383,JYMING WANG FOUNDATION,% JYMING WANG,154-15 29TH AVENUE,FLUSHING,NY,11354-2415,0,3,3,1000,199801,1,4,161000000,2,1,202312.0,4,2,0,1,12,439967.0,15612.0,,T20Z,,"Philanthropy, Voluntarism, and Grantmaking Foundations"
112455396,KOREAN AMERICAN SENIOR CITIZENS SOCIETY OF GREATER N Y INC,,149-18 41ST AVENUE,FLUSHING,NY,11355-1088,0,3,3,1000,201409,1,15,575574000,1,1,202312.0,4,4,1,0,12,435209.0,363773.0,363773.0,P81,,Human Services - Multipurpose and Other
113529125,PAN ICARIAN BROTHERHOOD OF NEW YORK INC,% GEORGE PARALEMOS,8722 52ND AVE,FLUSHING,NY,11373-3938,0,3,3,1000,200908,1,15,0,1,1,202312.0,4,3,1,0,12,434501.0,68554.0,68554.0,A23,,"Arts, Culture, and Humanities"
311485731,GREEK CHILDRENS FUND AT MEMORIAL SLOAN KETTERING CANCER CENTER,% SAM S MATTHEWS,PO BOX 541500,FLUSHING,NY,11354-7500,0,3,3,1000,199707,1,15,994162000,1,1,202312.0,4,3,1,0,12,431732.0,95977.0,95977.0,E86Z,,Health - General and Rehabilitative
831302905,UNITY EARTH INC,% BEN BOWLER,4660 156TH ST,FLUSHING,NY,11355-2340,0,3,3,2000,201905,1,15,0,1,1,202312.0,4,4,1,0,12,426448.0,473855.0,473855.0,A20,,"Arts, Culture, and Humanities"
473574238,CHINESE BUSINESS ASSOCIATION OF NEW YORK INC,,33-60 FARRINGTON STREET 2-FLR,FLUSHING,NY,11354-0000,0,3,3,1000,201603,1,15,0,1,1,202404.0,4,4,1,0,4,422588.0,448726.0,246925.0,P50,,Human Services - Multipurpose and Other
851116178,USA MATOU FRATERNITY INC,,13226 AVERY AVE STE 2H,FLUSHING,NY,11355-5280,0,3,3,1250,202308,1,4,0,1,1,202412.0,4,3,0,1,12,420669.0,72646.0,,A12,TIAN DONG ZHENG,"Arts, Culture, and Humanities"
113215884,S AND H KORN FOUNDATION INC,% SOLOMON KORN,13717 71ST AVE,FLUSHING,NY,11367-1938,0,3,3,1000,199406,1,4,602000000,1,1,202312.0,4,1,0,1,12,405615.0,6620.0,,,,
272129306,CHINA US BUSINESS LEADERS ROUNDTABLE FOUNDATION INC,% LAWRENCE Y TIAN,13620 38TH AVE STE 11B,FLUSHING,NY,11354-4232,0,6,3,2000,201302,2,0,0,1,1,202312.0,4,1,2,0,12,404767.0,202.0,202.0,S41,,"Community Improvement, Capacity Building"
472997509,LOVE NEST COMPASSIONATE CARE INC,,13675 37TH AVE APT 10A,FLUSHING,NY,11354-4139,0,3,3,1000,201602,1,16,0,1,1,202312.0,4,4,1,0,12,403312.0,287010.0,287010.0,P99,,Human Services - Multipurpose and Other
810788792,DEUTSCHMANN FAMILY FOUNDATION,,4004 BOWNE ST APT L1D,FLUSHING,NY,11354-6127,0,3,3,1200,201512,1,4,0,1,1,201912.0,4,4,0,1,12,388678.0,114662.0,114662.0,A6A,,"Arts, Culture, and Humanities"
113117003,QUEENS COLLEGE ASSOCIATION,% M HRATCH ZADOIAN,6530 KISSENA BLVD,FLUSHING,NY,11367-1575,0,3,3,2000,199303,1,17,602059000,5,1,202406.0,4,5,1,0,6,376263.0,903321.0,903321.0,B42I,,Education
562301638,TRUE LIFE COUNSELING MINISTRY INC,% TAI-YING LEE,PO BOX 671136,FLUSHING,NY,11367-7136,0,3,3,1000,200308,1,15,0,1,1,202312.0,4,3,1,0,12,366742.0,57005.0,57005.0,X21,,"Religion Related, Spiritual Development"
112929251,AMERICAN FRIENDS OF ACHY,,14117 72ND CRES,FLUSHING,NY,11367-2329,0,3,3,1000,198904,1,15,300000000,2,1,202312.0,4,6,1,0,12,361583.0,1665804.0,1665804.0,Q123,,"International, Foreign Affairs, and National Security"
813336990,ALL STAR EMPIRE VOLLEYBALL CLUB INC,% GERALD WEINBERG,132- 58TH ROAD 2ND FL,FLUSHING,NY,11355-0000,0,3,3,1000,201806,1,15,0,1,1,202312.0,4,5,1,0,12,345234.0,694546.0,694546.0,N60,,"Recreation, Sports, Leisure, Athletics"
222963854,KUNQU SOCIETY INC,,PO BOX 528301,FLUSHING,NY,11352-8301,0,3,3,2000,199102,1,15,88090123,1,1,202406.0,4,4,1,0,6,344468.0,146528.0,146528.0,A200,,"Arts, Culture, and Humanities"
810931174,AIDAN GRIFFIN FAMILY FOUNDATION,,40-28 COLLEGE POINT BLVD TWR 2,FLUSHING,NY,11354-5105,0,3,3,1000,201702,1,4,0,1,1,202312.0,4,2,0,1,12,341544.0,15183.0,,T20,,"Philanthropy, Voluntarism, and Grantmaking Foundations"
271393999,OIKOS COMMUNITY CORPORATION,,4300 171ST ST,FLUSHING,NY,11358-3328,0,3,3,1000,201102,1,16,0,1,1,202312.0,4,5,1,0,12,332522.0,901304.0,901304.0,O20,,Youth Development
203987662,KOREAN AMERICAN CIVIC EMPOWERMENT FOR COMMUNITY INC,% DONG SUK KIM,3511 MURRAY ST,FLUSHING,NY,11354-4925,0,3,3,2000,200703,1,15,0,1,1,202312.0,4,4,1,0,12,330807.0,405585.0,343787.0,R40,,"Civil Rights, Social Action, Advocacy"
823685332,KETER ARAM TZOVA INC,% MEIR DAYAN,141-05 70TH AVENUE 1,FLUSHING,NY,11367-1927,0,3,3,1000,201807,1,16,0,1,1,202312.0,4,6,1,0,12,312072.0,1091132.0,1091132.0,X12,,"Religion Related, Spiritual Development"
116106597,LEAGUE FOR BETTER COMMUNITY LIFE INC,% LILLIAN C DABBS,13316 ROOSEVELT AVE,FLUSHING,NY,11354-5280,0,3,3,2000,196803,1,16,328000000,1,1,202306.0,4,5,1,0,6,311666.0,561783.0,561783.0,P330,BCL DAY CARE CENTER II,Human Services - Multipurpose and Other
112986447,WORLD RED SWASTIKA SOCIETY OF AMERICA INC,,PO BOX 527713,FLUSHING,NY,11352-7713,0,3,3,1000,199005,1,15,200000000,1,1,202312.0,4,3,2,0,12,310552.0,29376.0,29376.0,,,
263318085,NATIONAL TORAH INITIATIVE,% RABBI A LEIBOWITZ,7601 147TH ST,FLUSHING,NY,11367-3148,0,3,3,1700,201309,1,15,0,2,1,202307.0,4,3,2,0,7,300026.0,33052.0,33052.0,X12,,"Religion Related, Spiritual Development"
111807542,CORNER SCHOOL,,15003 BAYSIDE AVE,FLUSHING,NY,11354-2432,0,3,3,2000,195912,1,11,46030000,1,1,202308.0,4,5,1,0,8,286817.0,560554.0,560554.0,B24Z,,Education
113218998,CATHOLIC PEACE TIMES WEELKY INC,,14527 33RD AVE,FLUSHING,NY,11354-3145,0,3,3,1000,199505,1,16,995008000,1,1,202305.0,4,4,1,0,5,272780.0,310176.0,310176.0,A33Z,,"Arts, Culture, and Humanities"
237016007,QUEENS HISTORICAL SOCIETY,,14335 37TH AVE,FLUSHING,NY,11354-5729,0,3,3,2000,196905,1,15,62000000,1,1,202206.0,4,4,1,0,6,272316.0,221356.0,221356.0,A82Z,,"Arts, Culture, and Humanities"
831761484,BODHISATTVA WISH TEMPLE INC,,3066 WHITESTONE EXPY,FLUSHING,NY,11354-1927,0,3,3,7000,202001,1,10,0,1,1,202407.0,4,4,6,0,7,270534.0,457899.0,457899.0,X50,,"Religion Related, Spiritual Development"
472613747,DWH FAMILY FOUNDATION INC,% GEORGE QIAN WU,13620 38TH AVE STE 6D,FLUSHING,NY,11354-4232,0,3,3,1000,201602,1,4,0,1,1,202312.0,4,2,0,1,12,265268.0,24430.0,,T20,,"Philanthropy, Voluntarism, and Grantmaking Foundations"
474317438,CHESED L YEHOSHUA INC,,13504 78TH DR,FLUSHING,NY,11367-3236,0,3,3,1000,201706,1,15,0,1,1,202312.0,4,3,2,0,12,261020.0,26500.0,26500.0,P60,,Human Services - Multipurpose and Other
133036263,INTERNATIONAL TAI-CHI INSTITUTE INC,% JEFFREY YUAN,PO BOX 528090,FLUSHING,NY,11352-8090,0,3,3,1000,198012,1,16,40000000,1,1,202312.0,4,4,1,0,12,260062.0,193106.0,193106.0,,,
611882235,GLOW COMMUNITY CENTER INC,,133-29 41ST AVE 1FL,FLUSHING,NY,11355-3355,0,3,3,1000,201902,1,3,0,1,1,202312.0,4,4,0,1,12,256322.0,411887.0,,P28,,Human Services - Multipurpose and Other
113386804,CHINESE AMERICAN NURSES ASSOCIATION CANA INC,% ADA LEUNG,PO BOX 527652,FLUSHING,NY,11352-7652,0,3,3,2000,201002,1,16,0,1,1,202312.0,4,3,1,0,12,254868.0,69264.0,69264.0,E039,,Health - General and Rehabilitative
113261970,KOREAN AIR CONDITIONING & REFRIG ASSOC OF NY INC,,4525 162ND ST STE 201,FLUSHING,NY,11358-3127,0,6,3,2000,200003,2,0,0,1,1,202312.0,4,3,1,0,12,254796.0,55262.0,55262.0,S40,,"Community Improvement, Capacity Building"
832148830,MUSIC FOR WELLNESS INC,% JEFF BAO,3004 146TH ST,FLUSHING,NY,11354-2324,0,3,3,1000,201810,1,16,0,1,1,202312.0,4,3,1,0,12,251748.0,77000.0,77000.0,A20,,"Arts, Culture, and Humanities"
113229661,SEOUL PRESBYTERIAN CHURCH OF NEW YORK,,13627 35TH AVE,FLUSHING,NY,11354-2925,0,3,3,7000,199804,1,10,1000000,1,1,202112.0,4,3,6,0,12,249599.0,97158.0,97158.0,X20Z,,"Religion Related, Spiritual Development"
66462625,MINDEL FOUNDATION TR,% NELSON TUCHMAN,11126 CORONA AVE,FLUSHING,NY,11368-4027,0,3,3,1000,199809,1,4,602000000,2,1,202312.0,4,4,0,1,12,240646.0,484878.0,,T20Z,TUCHMAN MORRIS TTEE,"Philanthropy, Voluntarism, and Grantmaking Foundations"
455089916,KAK HWANG ZEN CENTER,% CHUN DAE LEE PRESIDENT,16102 46TH AVE,FLUSHING,NY,11358-3651,0,3,3,7000,201306,1,10,0,1,1,202112.0,4,5,6,0,12,220889.0,735431.0,735431.0,X50,,"Religion Related, Spiritual Development"
116125060,LABORERS INTERNATIONAL UNION OF NORTH AMERICA,% LAY FACULTY ASSOCIATION,13825 31ST DR,FLUSHING,NY,11354-2664,121,5,9,3000,196802,2,0,264279000,5,1,202311.0,4,4,1,0,11,217579.0,451850.0,451850.0,,1261 LOCAL LAY FACULTY ASSOCIATION,
113026664,BENEVOLENT SOCIETY ELEFTHERIANI U S & CANADA INC,,4211 162ND ST,FLUSHING,NY,11358-4126,0,3,3,1200,201707,1,16,0,1,1,202312.0,4,3,1,0,12,216005.0,96031.0,80219.0,A23,,"Arts, Culture, and Humanities"
920359578,GIBOO DOT ORG INC,,3535 149TH ST STE 206,FLUSHING,NY,11354-3785,0,3,3,1000,202306,1,15,0,1,1,202312.0,4,5,1,0,12,211279.0,743428.0,743428.0,T12,,"Philanthropy, Voluntarism, and Grantmaking Foundations"
112925939,EASTERN NY SENIOR SOCCER ASSOCIATION,,4620 HOLLIS COURT BLVD,FLUSHING,NY,11358-3826,0,4,3,1000,199106,2,0,318000000,1,1,202306.0,4,4,1,0,6,206717.0,243431.0,243431.0,,,
461090815,CONFUCIUS FOUNDATION INC,,13668 ROOSEVELT AVE,FLUSHING,NY,11354-5510,0,3,3,1200,201503,1,15,0,1,1,202312.0,4,4,1,0,12,206716.0,115862.0,115862.0,B82,,Education
112744326,K I D S OF THE LOCAL 14 OPERATING ENGINEERS INC,,159-18 NORTHERN BOULEVARD,FLUSHING,NY,11358-1655,0,3,3,1000,199405,1,15,560000000,1,1,202312.0,4,4,1,0,12,203381.0,257563.0,45501.0,,,
113005001,CHINESE AMERICAN PARENTS ASSOCIATION INC,,13030 31ST AVE STE 708,FLUSHING,NY,11354-2501,0,3,3,1000,199205,1,15,35568569,1,1,202312.0,4,6,1,0,12,202154.0,1391801.0,1391801.0,,,
922719933,AMERICAN LIANJIANG ASSOCIATION INC,,3370 PRINCE ST STE 602,FLUSHING,NY,11354-2703,0,3,3,1000,202312,1,15,0,1,1,202312.0,4,4,1,0,12,194771.0,204836.0,204836.0,R22,,"Civil Rights, Social Action, Advocacy"
113641105,HUAN-YU EDUCATION CENTER INC,% XIAO MING SHEN,4211 158TH ST,FLUSHING,NY,11358-2510,0,3,3,2000,200208,1,11,0,1,1,202406.0,4,5,1,0,6,190590.0,501931.0,501931.0,B28,,Education
113540759,CRYSTAL FOUNDATION,% CRYSTAL FOUNDATION,3110 WHITESTONE EXPY,FLUSHING,NY,11354-2531,0,3,3,1000,200011,1,4,0,1,1,202312.0,4,1,0,1,12,190479.0,6000.0,,T20,,"Philanthropy, Voluntarism, and Grantmaking Foundations"
833546039,LITTLE LIGHT PRE-K INC,,14732 SANFORD AVE,FLUSHING,NY,11355-1254,0,3,3,2000,202104,1,11,0,1,1,202306.0,4,5,1,0,6,187720.0,800403.0,800403.0,B21,,Education
365012258,LOVE NEST CHURCH,,13675 37TH AVE APT 10A,FLUSHING,NY,11354-4139,0,3,3,7000,202208,1,4,0,1,1,202312.0,4,1,0,1,12,183579.0,5000.0,,X20,,"Religion Related, Spiritual Development"
